Hour,SpotPrice,WithFlexPower,WithFlexCost,0,0.21597,0,0
1,0.23972,0,0
2,0.24303,0,0
3,0.25494,0,0
4,0.24943,0,0
5,0.21585,0,0
6,0.18704,0,0
7,0.1559,0,0
8,0.1389,0,0
9,0.1404,0,0
10,0.15074,0,0
11,0.17492,0,0
12,0.1765,0,0
13,0.17731,1.5864,0.281285
14,0.18204,1.5864,0.288788
15,0.18694,4.2056,0.786195
16,0.19495,3.5846,0.698818
17,0.195,18.4111,3.59016
18,0.20132,3.38327,0.681119
19,0.19743,1.35947,0.2684
20,0.1922,0,0
21,0.19756,0,0
22,0.1997,0,0
23,0.206,0,0
